Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Paraguay,PRY,GDP per capita (current LCU),NY.GDP.PCAP.CN,18687.6424609009,20761.2030292628,22648.4673613499,23477.6898364784,24320.6667526956,25729.340157418,26315.0226763215,27098.4172327722,27732.1768338701,29043.3066102703,30274.0100769245,33020.5810779956,37309.6859100384,47167.0337265142,61684.8372795185,68227.3583685536,74800.4711609589,89794.9117624617,107040.097806976,139093.321960684,176154.952264959,216531.639103037,218785.890292994,238802.351431452,307243.521658549,393496.393908145,509319.792836024,681613.356796592,893318.124009718,1221946.76025181,1692407.31503265,2135428.5732677,2415803.06433093,2775832.11533873,3213036.78912169,3724038.09966122,4119144.42374139,4342223.32390308,4943110.07108877,5284048.41384271,5799910.16933232,6426000.98741002,7436004.97297342,8771899.31157257,10034290.2105365,11389892.6817827,12798745.621506,14981602.476766,17633699.218193,18001730.4621111,20644859.5536666,22310757.0674565,22934714.1260034,25607913.8381998,27232502.6386289,28141406.9727719,30163933.204463,31918805.5782517,33278739.9068095,33792256.6471568
West Bank and Gaza,PSE,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.58154213882,1326.56285737146,1317.46675131385,1389.16497137651,1465.04605685868,1499.49217657019,1476.17185000238,1335.55319529359,1156.21747345769,1257.69857009689,1337.56572430673,1455.18787518115,1441.46170046742,1575.56340027289,1857.89051544595,1970.18296337398,2354.12598671847,2695.19385339015,2834.02152463393,3060.3123893102,3046.82179844817,2967.85174651975,3074.29115236515,3254.48588658763,3198.86664447405,
Pacific island small states,PSS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,169595.104004795,200159.961619587,198376.536426821,225485.311296472,214787.594832428,232171.822580207,261328.055113567,252586.286254644,284999.11424215,382970.739781286,409942.610410491,469417.512722337,506553.609195731,571909.049841624,631879.233405719,682661.839492241,800715.371483922,944910.503807972,1105511.55210778,1272137.90528827,1390927.80920425,1594137.23856405,1489575.5640355,1521860.52730752,1562579.52966903,1575523.4033766,1645244.05116676,1652613.98665348,1660186.53070138,1659967.21448013,1657336.44224129,1654465.19581508,1668390.17442896,1748438.89761195,1799162.68971853,1854075.40194278,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,13122.5231477254,15415.27794061,17149.4260536398,22313.027302266,61705.75051588,60108.326436222,74930.4914201507,78555.0516131155,81839.6382410094,103596.512665045,128027.290369893,127131.151910576,99745.3330495697,76112.3275979128,71508.9453573689,60389.8705815741,46243.7770905617,46962.2037768745,49546.3324353873,51151.205354242,56252.8596743918,51412.4259007331,56181.4319886151,51946.3445129308,52940.4935695536,57692.9810962095,63108.2155891229,76821.1964410139,67680.5180559937,79074.2678649369,109113.066022131,103802.852627266,109982.086794785,125644.628535557,153334.377580197,187298.362868262,216689.758885941,238135.180075408,292053.471059711,215103.77957038,245347.503484031,299970.872417751,309677.178455735,309585.315936923,305245.043302735,229462.020259499,208073.542010282,223002.403179184,250409.375351631,235805.508838597
Romania,ROU,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,2.79022076162245,3.2363782800309,3.40728596264671,3.60459488898391,3.59609394255461,3.67213661469202,3.68244440057988,3.7167688554026,3.45401399169258,3.69755237031899,9.58169274542952,26.4504908335792,88.0180712094215,218.973765795663,335.501208546715,503.457181403744,1130.62538236049,1644.24998347206,2453.11062102061,3603.49349468927,5304.15503003122,7007.27217639211,8895.64753958015,11406.4504207303,13455.2597751796,16172.8074678585,20384.5935412864,26284.8322915589,26065.778267098,26090.3030399117,27757.4896533212,29601.2495740485,31798.8972308572,33582.3399080385,35960.9209221656,38834.8914366047,43798.5908208844,48909.7239215521,54751.6746791163
Russian Federation,RUS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6382331111217,3.87893393627176,4.35360263354979,9.42422176346819,127.980549003163,1155.27019328739,4115.34662653296,9627.73056765657,13551.7234869578,15836.854158778,17807.3341846685,32763.2431407565,49834.940881309,61267.2827668227,74535.5522540744,91312.5473435218,118189.13083867,150570.959214448,188166.862493332,232817.38515891,289170.274696161,271787.118542533,324177.204425431,420492.572696866,475576.686679624,508586.358455907,540965.626586836,567513.630367018,583714.797512133,625454.219960254,712587.274737654,749985.955580816
Rwanda,RWA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2026.85573082271,2034.46951214428,2047.20976790866,2060.91351923847,2054.19072308465,2299.46769170192,3280.26850276622,4664.27698014701,4878.40445028292,5179.46092993676,5852.51674181699,5742.05084982612,5693.18382915031,5941.93390961977,6777.61381215235,12090.1616053865,13730.2488910055,15386.4882867854,16840.2587062361,19315.8335403772,20955.4553654038,23012.6102124651,23789.6019722274,24984.9767175425,26954.9781689942,28257.8661960982,26434.757038253,25284.8719679681,25835.9287016955,26489.0064910124,29285.8345079533,33775.5789825852,40548.3590421357,45398.7910929495,27930.0390430946,58107.1318145565,70533.9166091673,86963.9585407937,89231.3214277815,80918.8194902332,85218.8284353757,90129.7460526808,94629.68105128,115998.518667581,138962.693957185,162882.350712058,203166.707156882,240840.794081622,298445.467253306,330772.26593286,357076.532337092,403111.781793474,447635.179007359,469574.231911208,509351.038716089,543426.899172325,589261.225944222,642206.364994658,673978.142795213,721056.391290058
South Asia,SAS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,3497.69883151429,3604.70454493506,4146.05674844497,5284.21181695124,6265.63240559552,8254.56430295759,22852.8270904434,22175.3696647466,28955.8045276861,31862.8964982504,31557.2905493275,41140.4030695364,56480.6640392031,60451.9590468178,47806.081308031,38140.5963595988,33945.0547450751,28684.9760496099,23344.6533371175,22216.4134847042,21932.1301635917,22791.9207710667,27136.331293041,29522.755289043,29705.6805621301,28033.3522975294,27792.7356601647,28801.2128203407,31217.58547997,32026.0202403837,27821.8500711509,30029.8491764625,34392.4880430034,32567.4277526357,32607.7502716884,36037.3761552759,41944.2501306161,51677.9284069156,57615.8518689657,61896.0470163569,75293.466711778,60424.2843200094,72234.5538044089,89046.7560537766,94662.5951190092,93167.7913910575,91739.6368644377,77354.7479327531,74547.3657390666,78014.0346214964,87521.1129679225,86774.2449604553
Sudan,SDN,GDP per capita (current LCU),NY.GDP.PCAP.CN,0.0377579553325891,0.0399246625930009,0.0422175332108219,0.0417929708575527,0.0417669908230992,0.0423245858882034,0.0422057686769508,0.0443992739366188,0.0450067957025829,0.0481152336285169,0.0530862161382097,0.0561230627752798,0.0590732671124241,0.0709851426075947,0.0884955070474779,0.104402945886338,0.125979245253276,0.15199795054234,0.172724930846977,0.19663092724906,0.235448871524527,0.3054783135507,0.408416663969591,0.508015589742655,0.624327694745179,0.829461671101168,1.092908128446,1.52930181049438,2.65580912486518,3.85527568063455,5.90422162249588,11.6769356434718,25.3736977533378,51.0533427838306,130.236216885522,275.005838188221,375.946614867884,597.118882335744,713.146081174493,828.537230590703,941.503522885199,990.862388732926,1101.29892336915,1265.34778978956,1478.61589315078,1678.98340172628,1965.88011103274,2274.98810593828,2726.73498226317,2849.67321589151,3646.64438778439,4523.80989409421,6725.26770688767,9246.82170500815,12409.8091364514,14984.3831894496,14896.2894479545,20150.6142738036,23817.3800946487,26699.8306112703
Senegal,SEN,GDP per capita (current LCU),NY.GDP.PCAP.CN,76744.5322814349,78817.1375938064,78527.2624459213,78968.9653877146,81368.9611227859,80518.051542081,80841.2488808194,78631.6488446817,80754.6449781466,78317.6310825595,84229.5066692709,84068.4018070468,90318.4686247457,89113.0434489497,105336.186030523,123044.157398806,135590.98077389,139306.452775408,139490.448130333,159759.400976607,167832.344877651,190372.351298264,218900.310884797,219773.093563702,238415.049572272,260342.523169804,275368.26831085,278927.951688321,265251.203782773,271672.642258868,261802.738221125,258672.495105407,251835.329600546,247451.007990995,322084.077601078,354757.002088798,368084.126286722,378118.177377704,401910.60608654,419027.783647597,430499.364700042,451015.477609638,457658.279146443,478746.976639969,496879.162407911,524267.445245839,544278.393647031,585842.756924741,632269.438122615,621980.645474324,633448.265133046,647269.748896888,679030.371830574,679640.331581827,689610.194366299,720834.074438183,752551.100714922,790679.989034579,814057.394937418,847714.177530644
Singapore,SGP,GDP per capita (current LCU),NY.GDP.PCAP.CN,1310.37414965986,1374.9412593985,1445.14912581419,1564.90250696379,1486.31624674196,1581.21787058138,1735.11166253102,1916.41383495146,2169.18489065606,2487.78457772338,2834.07093830004,3279.80500733589,3857.22913956514,4740.35567715458,5754.50713068437,6067.66551754619,6542.27532376924,7032.72695996216,7791.21346023114,8869.81329976925,10716.731325693,11983.4098944463,12840.2178603466,14195.1264816429,15273.435055217,14935.4686495438,14960.5267923551,16415.4824024457,18773.8132214238,20917.9702760346,23133.9830371641,25052.8614393941,26285.4033400832,29553.0276257133,32920.0993960892,35313.686513798,36989.416744036,39163.0431518336,36533.5162620413,36944.3631191169,41121.4117973021,38879.9259161162,39679.1388785785,41342.6715977784,46663.9498649279,49867.5265989992,53655.8090501469,59429.3813863447,56606.5682576917,56619.6224095367,64407.5952797981,67783.3812528841,69416.4467268036,71283.3398960802,72937.4827687832,76502.9714533075,78508.2900221016,84115.7909310218,89275.4256495674,88991.2439035979
Solomon Islands,SLB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,155.522065553239,168.133385819417,165.98850351999,,264.80181991069,197.042051091845,217.506483366331,316.702004884726,294.722908759992,338.984740701599,404.059839338111,450.544601593163,587.865733261533,607.254083783713,683.641671105444,742.553165589356,813.171013399644,1225.79343477218,1270.3664859595,1316.18113808426,1666.25997838742,2193.42852880951,2512.59595346751,2452.9765989239,2711.20394039529,3360.96001454567,3858.27560205476,4379.56831319196,4923.16598985195,5454.59957837536,5555.01461845952,5807.6290079423,5809.46546941377,5365.67634372122,4985.67287188874,5295.44475371585,5587.03583980028,6122.92520374494,6632.43374375955,7223.98446821513,8024.2699113246,9362.0867768595,9346.22977167248,10406.421008561,13161.5135885774,14072.2040988088,14439.5479009688,14726.8602692312,15152.4393236481,15788.4335291563,16240.5148748974,16999.9852954241,17389.2217440825
Sierra Leone,SLE,GDP per capita (current LCU),NY.GDP.PCAP.CN,85.0680175834342,85.3283698136725,87.8436131748193,87.9346413900778,92.2992037433508,102.343535393042,105.111425165133,97.2733801729433,103.964153069947,126.450425269961,131.884471915278,124.557155332216,130.537831468451,161.184055161354,186.558371865947,202.207263773915,213.377621034284,250.156504888176,310.389069003428,353.877888784803,341.006848173009,373.025536747432,453.22682244073,518.281573779223,736.208398628729,1147.08106643583,2013.94801981778,5564.9326769922,8253.07193272249,13116.6372151097,22775.7918144564,52973.3297153606,78107.763970298,100786.632900257,124141.306680743,152788.933532561,201050.116099879,192486.980719447,239947.752849891,270641.348626226,290171.534043207,455574.178683032,529779.64537596,625591.170374557,720084.372793404,844768.955867411,957849.401851392,1075777.80044287,1217891.33716349,1324469.6836499,1598534.7959999,1949892.57403356,2460370.18157397,3105688.31261163,3233418.87408894,2985847.62591966,3153874.79907456,3687642.97888303,4235421.40458872,4545319.05240032
El Salvador,SLV,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,274.175002569258,282.189904406622,288.187075391239,290.025602994465,293.387623370139,308.439702178125,314.615765960161,326.769854697414,363.829910677123,410.288996271175,453.492124085251,548.152796631997,678.038164711978,706.616139653352,767.798903556072,778.448178598142,736.590673166517,717.543738918957,729.738862232267,751.725947360263,769.802951583888,753.980380366293,781.059082548386,816.219823839522,840.713305882665,914.130927454167,983.180031889496,1073.31104515,1216.70106258527,1380.7076298666,1585.10945883523,1684.78598536575,1778.8375757272,1886.35964030967,1930.62349290298,2001.53800924467,2072.29984244997,2124.10288862918,2209.49650796945,2278.43184290573,2428.56951188864,2631.82041514301,2786.15792171718,2933.39567537172,2858.47963017276,2983.24270784904,3266.04587535311,3428.38473639383,3509.53149262616,3589.04219262897,3705.57794598177,3805.99366628473,3910.25719295906,4067.65944881154,4187.2500311069
San Marino,SMR,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32339.4322716663,35022.3546944858,38349.6039786333,39727.6236253732,42535.5961455487,43123.3362910382,45269.9390798964,47650.3109882516,48970.1268585459,51212.1212121212,53121.7776003726,53689.9520273378,48026.9989615784,45438.5346953153,41154.7329522125,38903.5975704719,38828.986575738,38242.0784266116,38440.7309449387,39607.2110792741,40182.9467494283,41053.7220660056,
Somalia,SOM,GDP per capita (current LCU),NY.GDP.PCAP.CN,467.711596489369,486.475668753052,505.807167027692,525.766134044299,546.289143057446,567.353178908371,584.798298028278,601.423666159517,618.218985963893,633.205459648783,655.582953798561,679.73777195786,836.343544869087,906.701081214807,810.186633048811,1153.2127417215,1187.62170642348,1432.69471845995,1522.04135242735,1526.95956169907,2765.74265984454,3386.51792650504,4404.48197499896,5296.74916281237,9421.71985943461,13139.556826996,17895.8751350058,24493.3419256273,40526.8383497254,78432.6012085922,240658.53409313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7814.38823126576,15380.1481111198,19983.8320300359,25790.9192236261,29985.2753189121,57783.2499994013,115578.775741717,147075.843971378,173068.67866456,204498.552020278,248207.302229111,294274.343259841,341863.915566033,395694.81030641,416912.438751629,445808.109678258,499338.839570761,529242.554288557,575254.629590856,583479.98815243,607724.487881768,640558.010813335,677177.703921657,725888.006823815,779094.856352975
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491.40948563336,3090.24003804749,3539.65379322878,4532.53130143963,3480.23249180044,5249.43453600741,3902.31970359122,4035.44733323889,,,,
Sub-Saharan Africa,SSF,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639.34371869711,5249.76703493459,6344.14918724861,7380.33719924286,9148.55974395448,10992.9818593403,12140.5009019844,16146.6164095372,17309.2860879256,20250.6156754689,22273.019769786,25561.7184348528,29095.9872349508,32921.8620834121,35253.6072445746,37877.5182431468,39373.4109489157,41525.3933127358,43657.9295625325
Suriname,SUR,GDP per capita (current LCU),NY.GDP.PCAP.CN,0.692323992343793,0.727909271550034,0.764408759604469,0.807508967869542,0.839291847503669,0.937264391857383,1.12580509702565,1.26963124892136,1.35380732015145,1.42831602832978,1.49430192074057,1.63039356942443,1.69580899520803,1.86043325157913,2.26644952400966,2.59168323005573,2.82439314658628,3.58721575578973,4.10780259090363,4.36154262049284,4.42257571922485,4.93692783144473,5.07037570652776,4.87749671521161,4.73771224429925,4.73635382136405,4.76292297001123,5.14385742067043,5.9709782684163,6.83229031567549,9.58614698100541,10.8497475817484,14.4274999702844,34.0583603952994,186.474529136645,691.823714329038,770.673764482512,815.941923679048,966.311536194819,1637.80525801218,2656.18357826431,3816.21724834707,5329.14450423549,6792.13718023863,8218.92160695513,9808.51472778819,14260.9762613919,15769.3654498113,18753.7587769254,20336.028108757,22665.4646958882,27004.0491125399,30363.3289914918,31027.3693519535,31257.6250783971,29253.6971758566,34500.6443755222,42131.7590307382,44802.7833768236,51123.8931355483
Slovak Republic,SVK,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.5994734664,2176.90812540282,2257.57718732611,2648.7410016891,3178.87886103573,3686.63104935305,4100.3859595512,4542.96656078967,4950.96925785954,5297.15345754834,5875.43368369483,6388.99009772876,6942.55364417346,7719.45113070484,8595.08532690031,9396.51545272332,10489.6442507371,11752.1477789508,12750.9877337531,11899.496436028,12629.8568765084,13191.7972119064,13589.0427120898,13735.3495303223,14072.8539530794,14705.2220389354,14921.9812631587,15539.1704196475,16451.1977830535,17266.2232427032
Slovenia,SVN,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.872918148237,762.879902212082,2225.83663995656,3145.40102000958,4066.04838640765,5307.2810210908,6108.3748192221,6967.18905151977,7747.04452750742,8686.93574780199,9479.05124627625,10615.9963053322,11806.5983966147,12834.0226372967,13834.7636368735,14553.3325101951,15681.3207943921,17379.2546734043,18762.8741374431,17774.9071540529,17750.7620633384,18052.3154961193,17622.9800418927,17696.681768953,18251.5310526775,18828.2321418966,19547.5724948936,20802.9953232404,22062.2741085128,22992.2589473099
Sweden,SWE,GDP per capita (current LCU),NY.GDP.PCAP.CN,10936.181622776,11841.0729630513,12771.0758904082,13745.3357745747,15214.6640006453,16585.8247499662,17870.4912281915,19249.13650107,20312.1388758957,21904.2064378936,24501.3985550556,26309.7664285025,28703.5967890868,31886.5981417625,35914.3667949149,42009.0808022082,47341.1224080505,51308.1326273641,57025.8133580421,63779.8909723768,72316.9929574897,78920.3300209134,86316.4673356265,96668.5537084557,108352.480560132,117588.277296403,128089.58993069,138173.540475581,150328.975951963,165441.769963937,181077.828489508,192448.406295421,191026.362948048,190111.762709465,201261.168613825,216017.466530583,221291.080486615,231432.811571974,243239.331626101,255647.574124446,271429.374909618,281445.84732845,291131.454063986,301795.254396823,314692.193755712,324609.516375749,343776.915490934,362947.596067027,370107.087730244,359322.644529799,381054.914382682,394520.157393002,393207.158369868,398179.176051279,411786.788722488,434777.949923596,444925.24250271,459856.122146439,474516.408205272,488146.025265003
Eswatini,SWZ,GDP per capita (current LCU),NY.GDP.PCAP.CN,74.4389942451045,89.5102593601188,93.6888129862119,108.213729946374,127.121071860912,134.25367526122,143.033562082819,135.273092054099,140.219332555977,179.82218380072,185.737838345472,219.831207472459,246.806071254313,327.270331669355,370.501022178488,426.602209447278,459.659541620523,496.749708788938,538.745280067516,610.400922023878,718.047555702227,823.334100397778,926.785972299626,948.759037899757,1080.35821390648,1147.93728900841,1418.33484200416,1588.63099627053,2033.29680214224,2289.02201233051,3506.81075362953,3776.86420606058,4226.27783615323,4995.96183871687,5552.57398470726,6648.79866125905,7287.87752192472,8210.85708710373,8896.25458456728,9512.84971049423,11996.8693152715,13101.0496157789,14814.3409753508,16253.6652255275,17435.3221226832,19610.9761600033,21511.0263374295,23443.1589830547,25918.6567867841,28690.6172012933,30518.4601023443,32650.2650107459,37172.1623885376,40844.3948919757,43829.2500326478,47074.200213035,50715.6037250086,52709.6976847361,54896.4285934319,56404.2968095174
Sint Maarten (Dutch part),SXM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44698.8725976985,46899.2248062016,50115.1487961717,50943.9953810624,50017.7561668533,50250.7629030118,49166.7739858339,48012.2094623333,44725.6864001577,,
Seychelles,SYC,GDP per capita (current LCU),NY.GDP.PCAP.CN,1371.70263788969,1287.04329781529,1366.87707188593,1467.59341243138,1582.40145071456,1564.21052631579,1607.835889854,1608.86377752399,1746.39183322251,1745.44065692734,1910.44776119403,2203.12642837554,2919.91647182709,3529.49448077058,4245.99133541606,4859.00290089725,6042.4930583102,7982.39083287476,9570.39420756235,12856.1401269821,14889.1101942745,15276.0209260561,15046.6520733392,15433.2789305977,16504.1642845002,18467.5985531237,19555.3829281667,20378.3631877838,22223.9997091121,24881.8077985166,28300.746687384,28110.8476838115,31389.2853609937,33986.1320637205,33143.3191833434,32137.735047275,32717.8507400186,36596.4381329298,40601.9328818203,41391.6179579654,43304.0391465654,44886.8254476491,45655.315743583,46040.758144985,55971.6229160352,61008.809046803,66315.8829787234,81450.7308927122,105191.131146787,132110.701276089,130388.771304445,150913.18717764,164426.720496472,178040.067149162,187383.691297385,196318.001418795,200707.995276102,217087.823955085,228020.960258829,244207.058860561
Syrian Arab Republic,SYR,GDP per capita (current LCU),NY.GDP.PCAP.CN,671.383785589717,716.656402428177,840.540182983135,910.83049334551,983.949517877306,945.443620737755,908.838038149219,960.682912043981,1005.41439656596,1117.92580869216,1070.77477336183,1219.47584614914,1357.03090568269,1401.1381457209,2175.56165393207,2733.2513813555,3172.04271333382,3351.21896512303,3885.24306242801,4518.36341208645,5740.82402040406,7108.83486614018,7172.70800785007,7374.15664010121,7319.69919700178,7815.55982026611,9081.29413740409,11241.4108730578,15875.5765964725,17291.7491691531,21559.0802986718,24311.6856039074,28180.1256219544,30501.4967852732,36278.4036903114,39801.702165391,46824.6137254203,49130.3789654199,50670.8156130504,51148.5429766545,56255.3501196282,60569.069590359,62126.8869004612,61679.5751117385,71062.5104296234,82044.7448464085,89456.525537353,101509.217056991,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15842.2599682603,16629.3422333472,15784.6035640496,16382.9371076726,18187.2213483146,20533.9162526615,24561.6505052567,25456.3021227579,27648.3440164092,22019.6577315714,21028.4081445193,21835.0831410852,21009.8858098984,21328.9790101062,23296.3369051995,24832.5963703066,25995.1724609535,25933.6074363465,27142.2277976902,
Chad,TCD,GDP per capita (current LCU),NY.GDP.PCAP.CN,25615.9108997874,26765.0246637006,28074.0397073467,28612.1985932782,29604.3812719023,30871.6405314743,31530.9669475821,32216.4003406287,32117.1240929061,34359.0224240682,35598.4893254042,37086.75128932,38672.0473571919,36913.475280388,39267.6979870352,45320.4069692929,49589.067092246,54003.6834985881,57953.8249796935,48304.8098409472,48345.4806476122,51658.2088206226,58111.4326299097,65642.4503877122,81009.3404252658,91086.0516375453,70473.6577005662,64596.7466473743,79001.5225884523,79210.9748143376,79379.6863858848,86007.2761450682,78359.193867682,63123.5370103423,96600.2739839963,102954.880319879,113397.360023997,120155.77215838,132475.968063518,117326.990777716,118019.317853516,144389.303819487,153599.455142139,169678.435351885,239588.682502622,347234.865325896,371129.19383953,382717.545209735,414504.744407609,377968.240654725,441637.915181019,464055.41023457,493888.065077534,483928.957195321,503774.748584904,458791.826929039,410941.989742108,386687.37284635,403337.409937658,415727.472653578
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,GDP per capita (current LCU),NY.GDP.PCAP.CN,18791.3734338155,19405.0117494175,20089.8532635149,21510.4736959511,24487.5012108373,26863.6211467667,29931.8734361163,30720.4437002073,30784.5645448098,34202.9819544579,33183.2648395999,36098.8890322474,37640.4639296809,39334.0906811615,57242.9514364204,54886.1070523878,60054.6245510612,75840.0888321699,72196.7847588705,71782.754316047,88244.8390735358,92984.1564594477,92604.6593520418,96399.9316478872,99909.3873115715,105287.626137644,109246.329156757,108130.249883416,114798.299299952,117328.887009534,117468.69145953,117012.887212813,113563.908456995,86690.3895530786,132397.108417771,154645.378702034,172381.514002122,195029.275152582,202151.865558713,202993.528242541,215163.790446028,214463.136981693,227814.496392267,230172.780411504,217964.704414929,214363.537219066,213179.521350436,215259.919204224,243672.144944784,254244.912879639,264242.108644795,276668.703777458,291939.525292055,306908.645220994,316465.949761537,337528.836603007,354064.713063412,363544.24048321,377123.532816316,395807.613760624
Thailand,THA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2134.43657961193,2263.73582346234,2375.7864756632,2460.93823961899,2619.52466907146,2868.70749019724,3348.91474705184,3472.00023304559,3635.52381853808,3887.08635911617,3996.25467702779,4040.74696868906,4354.99443490081,5530.4359666891,6768.10368550388,7165.75508397708,7988.05452514521,9086.62972833522,10750.2070284596,12044.8030132654,13983.9446379476,15733.8016996717,17085.6488197353,18355.9294246151,19337.9503221341,20306.8028845308,21392.8842142107,24096.6123530358,28416.1193914834,33296.0342854874,38607.0543899693,43797.4335685175,48968.4143011416,55940.1881864774,62659.416469078,70923.2779023972,77142.6850400895,77412.8939568043,76342.3745511962,76885.005917712,80533.8717952457,84121.3193821338,90052.4460415676,97867.0195845178,106996.692176153,116399.489429138,127645.043187517,137141.395115387,145900.878303559,144446.292728149,160847.391863577,167464.113698696,182165.072131289,189526.048477485,193315.992275134,200008.161303804,211574.791850834,223762.213180671,235718.276251991,242425.6503881
Tajikistan,TJK,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0131560911820693,0.0126511389758551,0.0127993341043212,0.0137567836639794,0.0133983860576006,0.0137968520466466,0.0250341163901249,0.117583045070108,1.26411618154887,3.55685965917185,12.1079445810009,52.7057408070438,87.262488833281,170.106852255073,219.783416107526,287.419882532184,405.760026132731,525.185910957859,727.870639773741,925.688968326527,1061.46107983405,1348.51320756243,1812.96823638419,2455.91843471435,2800.97648896032,3282.29132153837,3906.60096576685,4592.2359008157,4993.96446721984,5451.95813364938,5726.11067765567,6288.29032435671,6891.41363751635,7564.57895026578,8298.95404128605
Turkmenistan,TKM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000733714258210483,0.000772776514463085,0.000780843020434662,0.000814339542129449,0.00155706306237357,0.0410272926371651,0.499652312799302,4.23804804838373,30.9897641094328,361.529020517588,510.204550234712,634.193569290802,898.091974380533,1156.52041248564,1579.94497470795,1962.68767604374,2551.90202723819,3139.00515818235,3756.53623844972,4625.46690729877,5543.98733014096,10022.7583676458,11503.8995965219,12651.7210897204,16102.3639928606,19024.2791245088,20817.218327083,22692.3814304594,22514.3824568257,22363.4194291721,23054.8161070044,24383.2239372077,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
